iter	MultiClass
4339	0.6092993366
4340	0.6092829897
4341	0.6092724797
4342	0.60926098
4343	0.6092440973
4344	0.6092261246
4345	0.6092182179
4346	0.6092041903
4347	0.6091921916
4348	0.6091768
4349	0.6091597922
4350	0.6091518827
4351	0.609140393
4352	0.6091244527
4353	0.6091061995
4354	0.6090858196
4355	0.6090741253
4356	0.6090621326
4357	0.6090456734
4358	0.6090328093
4359	0.6090170669
4360	0.6090074556
4361	0.608985703
4362	0.6089687303
4363	0.6089560051
4364	0.6089404441
4365	0.6089288584
4366	0.6089115109
4367	0.6088993542
4368	0.608877504
4369	0.6088640339
4370	0.6088445349
4371	0.6088284057
4372	0.6088191974
4373	0.6088058272
4374	0.6087907522
4375	0.6087824198
4376	0.6087675335
4377	0.6087583294
4378	0.6087405249
4379	0.6087331029
4380	0.6087181919
4381	0.6086974966
4382	0.6086758595
4383	0.6086595931
4384	0.6086476493
4385	0.6086299528
4386	0.608615716
4387	0.6085970383
4388	0.6085844784
4389	0.6085721781
4390	0.6085574268
4391	0.6085428769
4392	0.6085269458
4393	0.6085149237
4394	0.6085032109
4395	0.6084863838
4396	0.608473675
4397	0.6084548972
4398	0.608444026
4399	0.6084311807
4400	0.608412317
4401	0.6084005365
4402	0.6083916835
4403	0.6083757334
4404	0.6083614789
4405	0.6083394056
4406	0.6083283361
4407	0.6083129541
4408	0.608300648
4409	0.6082910051
4410	0.6082754925
4411	0.6082672204
4412	0.6082523847
4413	0.6082348481
4414	0.6082259777
4415	0.6082073592
4416	0.6081975701
4417	0.6081822354
4418	0.6081676256
4419	0.6081565714
4420	0.6081488846
4421	0.6081351199
4422	0.6081180779
4423	0.6081058203
4424	0.6080917812
4425	0.6080770716
4426	0.6080561193
4427	0.6080441685
4428	0.6080333732
4429	0.6080144753
4430	0.6079992368
4431	0.6079846574
4432	0.6079710037
4433	0.6079565205
4434	0.6079401269
4435	0.6079295714
4436	0.6079136175
4437	0.6079013988
4438	0.607888597
4439	0.6078692709
4440	0.6078595357
4441	0.6078426773
4442	0.6078303902
4443	0.6078142568
4444	0.6077953433
4445	0.6077858033
4446	0.6077741366
4447	0.60776135
4448	0.6077433483
4449	0.6077330509
4450	0.6077176023
4451	0.6077066919
4452	0.6076857062
4453	0.6076746979
4454	0.6076642983
4455	0.6076456881
4456	0.607634719
4457	0.6076234913
4458	0.607608661
4459	0.6075893221
4460	0.6075772477
4461	0.6075605404
4462	0.6075421294
4463	0.6075277041
4464	0.6075146435
4465	0.6075000868
4466	0.607485705
4467	0.607476174
4468	0.6074646423
4469	0.6074531742
4470	0.6074422179
4471	0.6074300034
4472	0.6074178233
4473	0.6074010292
4474	0.6073840677
4475	0.6073691348
4476	0.6073557048
4477	0.6073402162
4478	0.6073235687
4479	0.6073112335
4480	0.6073014681
4481	0.6072886387
4482	0.6072799706
4483	0.6072688049
4484	0.6072570273
4485	0.607238469
4486	0.6072163191
4487	0.6072029875
4488	0.6071897152
4489	0.6071757013
4490	0.6071650743
4491	0.6071486011
4492	0.607133808
4493	0.6071252543
4494	0.607110663
4495	0.6070941268
4496	0.6070834409
4497	0.6070673842
4498	0.6070496279
4499	0.6070390038
4500	0.6070241507
4501	0.6070092826
4502	0.6070012557
4503	0.6069902456
4504	0.6069717221
4505	0.6069546203
4506	0.6069394986
4507	0.606929716
4508	0.6069150648
4509	0.6069028363
4510	0.6068840023
4511	0.6068752569
4512	0.6068605002
4513	0.6068464133
4514	0.6068379783
4515	0.6068241384
4516	0.6068091965
4517	0.6067913583
4518	0.60677785
4519	0.6067589837
4520	0.6067467289
4521	0.6067389771
4522	0.6067259307
4523	0.6067150519
4524	0.6066986715
4525	0.606690151
4526	0.6066806519
4527	0.6066654706
4528	0.606645202
4529	0.6066323534
4530	0.6066205241
4531	0.6066044861
4532	0.6065900333
4533	0.6065791342
4534	0.6065669129
4535	0.6065543891
4536	0.6065358571
4537	0.6065270736
4538	0.6065092765
4539	0.6064952696
4540	0.6064828066
4541	0.6064678279
4542	0.6064524747
4543	0.6064367423
4544	0.6064260116
4545	0.6064139689
4546	0.6063916069
4547	0.6063749511
4548	0.6063598494
4549	0.6063464313
4550	0.6063331684
4551	0.6063200113
4552	0.6063033786
4553	0.6062896924
4554	0.6062756089
4555	0.6062604284
4556	0.6062488626
4557	0.6062371287
4558	0.6062237273
4559	0.6062069527
4560	0.6061906983
4561	0.6061810892
4562	0.606168367
4563	0.6061489975
4564	0.6061301025
4565	0.6061048284
4566	0.6060950537
4567	0.6060706404
4568	0.6060555756
4569	0.6060465323
4570	0.6060318807
